,Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr),Generator ID
5423,3437,Eagle Pass,TX,3437-1,Maverick County Water Control and Improvement District No. 1,HY-NA-HY,No,None,Hydropower,28.584166666666665,-100.25444444444445,13080002,Rio Grande,1932,3.2,16760.666666666668,0.5979119101978692,Maverick County Irrigation Dis,Municipal,0.0,0.0,0,0,0,0,0,0,1
5424,3437,Eagle Pass,TX,3437-2,Maverick County Water Control and Improvement District No. 1,HY-NA-HY,No,None,Hydropower,28.584166666666665,-100.25444444444445,13080002,Rio Grande,1932,3.2,16760.666666666668,0.5979119101978692,Maverick County Irrigation Dis,Municipal,0.0,0.0,0,0,0,0,0,0,2
5425,3437,Eagle Pass,TX,3437-3,Maverick County Water Control and Improvement District No. 1,HY-NA-HY,No,None,Hydropower,28.584166666666665,-100.25444444444445,13080002,Rio Grande,1932,3.2,16760.666666666668,0.5979119101978692,Maverick County Irrigation Dis,Municipal,0.0,0.0,0,0,0,0,0,0,3
5426,3439,Laredo,TX,3439-1,"Riverstone Holdings, LLC",NG-RC-ST,Yes,Recirculating,Natural Gas,27.566666666666666,-99.50888888888889,13080002,Rio Grande,1951,34.5,68073.0,0.22524320031764938,Rio Grande River,Surface Water,283.086794785536,1014.394347981504,81.891819,64.66935,99.38658,56.228298,45.064326,79.64541,1
5427,3439,Laredo,TX,3439-2,"Riverstone Holdings, LLC",NG-RC-ST,Yes,Recirculating,Natural Gas,27.566666666666666,-99.50888888888889,13080002,Rio Grande,1955,37.5,130675.0,0.39779299847793,Rio Grande River,Surface Water,0.0,0.0,157.202025,124.14125,190.7855,107.93755,86.50685,152.88975,2
5428,3439,Laredo,TX,3439-3,"Riverstone Holdings, LLC",NG-RC-ST,Yes,Recirculating,Natural Gas,27.566666666666666,-99.50888888888889,13080002,Rio Grande,1975,115.2,192800.0,0.19105149670218163,Rio Grande River,Surface Water,0.0,0.0,231.9384,183.16,281.488,159.2528,127.6336,225.576,3
5429,3439,Laredo,TX,3439-4,"Riverstone Holdings, LLC",NG-NA-CT,No,None,Natural Gas,27.566666666666666,-99.50888888888889,13080002,Rio Grande,2008,131.8,300497.0994764397,0.2602679958880202,Rio Grande River,Surface Water,0.0,0.0,0,0,0,0,0,0,4
5430,3439,Laredo,TX,3439-5,"Riverstone Holdings, LLC",NG-NA-CT,No,None,Natural Gas,27.566666666666666,-99.50888888888889,13080002,Rio Grande,2008,131.8,300497.0994764397,0.2602679958880202,Rio Grande River,Surface Water,0.0,0.0,0,0,0,0,0,0,5
5431,3452,Lake Hubbard,TX,3452-1,Texas Energy Future Holdings LP,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.83583333333333,-96.54583333333333,12030106,Texas-Gulf,1970,396.5,172071.0,0.04954049992226502,Lake Ray Hubbard,Surface Water,35462.838896284615,0.0,1023.82245,1023.82245,1023.82245,41.29704,41.29704,41.29704,1
5432,3452,Lake Hubbard,TX,3452-2,Texas Energy Future Holdings LP,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.83583333333333,-96.54583333333333,12030106,Texas-Gulf,1973,531.0,662493.0,0.1424238320047468,Lake Ray Hubbard,Surface Water,136535.97950216066,0.0,3941.83335,3941.83335,3941.83335,158.99832,158.99832,158.99832,2
5433,3453,Mountain Creek,TX,3453-6,Exelon Corporation,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.723055555555554,-96.93583333333333,12030102,Texas-Gulf,1956,135.7,9752.0,0.008203699404070893,Mountain Creek Lake,Surface Water,931.783134575416,8.402853919016778,58.0244,58.0244,58.0244,2.34048,2.34048,2.34048,6
5434,3453,Mountain Creek,TX,3453-7,Exelon Corporation,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.723055555555554,-96.93583333333333,12030102,Texas-Gulf,1958,136.0,17736.0,0.014887187751813054,Mountain Creek Lake,Surface Water,1694.6375794534022,15.282302820722068,105.5292,105.5292,105.5292,4.25664,4.25664,4.25664,7
5435,3453,Mountain Creek,TX,3453-8,Exelon Corporation,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.723055555555554,-96.93583333333333,12030102,Texas-Gulf,1967,580.5,219539.0,0.04317231641751128,Mountain Creek Lake,Surface Water,20976.490728214954,189.16675005404272,1306.25705,1306.25705,1306.25705,52.68936,52.68936,52.68936,8
5436,3454,North Lake,TX,3454-1,#not reported,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.95055555555556,-96.97500000000001,12030103,Texas-Gulf,1959,176.8,28765.0,0.01857282691791153,North Lake,Surface Water,7494.088432489338,0.0,171.15175,171.15175,171.15175,6.9036,6.9036,6.9036,1
5437,3454,North Lake,TX,3454-2,#not reported,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.95055555555556,-96.97500000000001,12030103,Texas-Gulf,1961,170.4,47191.0,0.03161443929941904,North Lake,Surface Water,12294.577688774702,0.0,280.78645,280.78645,280.78645,11.32584,11.32584,11.32584,2
5438,3454,North Lake,TX,3454-3,#not reported,NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.95055555555556,-96.97500000000001,12030103,Texas-Gulf,1964,361.3,116008.0,0.03665353549523726,North Lake,Surface Water,30223.334290847317,0.0,690.2476,690.2476,690.2476,27.84192,27.84192,27.84192,3
5439,3456,Newman,TX,3456-CT1,El Paso Electric Company,NG-RC-CC,Yes,Recirculating,Natural Gas,31.934166666666666,-106.41222222222223,13040100,Rio Grande,1975,85.0,511785.0,0.6873287671232877,Wells/Treated Municipal Waste,GW/Waste Water,0.0,0.0,129.481605,76.76775,144.835155,101.33343,66.53205,153.5355,CT1
5440,3456,Newman,TX,3456-CT2,El Paso Electric Company,NG-RC-CC,Yes,Recirculating,Natural Gas,31.934166666666666,-106.41222222222223,13040100,Rio Grande,1975,85.0,511785.0,0.6873287671232877,Wells/Treated Municipal Waste,GW/Waste Water,0.0,0.0,129.481605,76.76775,144.835155,101.33343,66.53205,153.5355,CT2
5441,3456,Newman,TX,3456-1,El Paso Electric Company,NG-RC-ST,Yes,Recirculating,Natural Gas,31.934166666666666,-106.41222222222223,13040100,Rio Grande,1960,81.6,265345.0,0.3712074156146477,Wells/Treated Municipal Waste,GW/Waste Water,259.496228553408,188.72452985702398,319.210035,252.07775,387.4037,219.17497,175.65839,310.45365,1
5442,3456,Newman,TX,3456-2,El Paso Electric Company,NG-RC-ST,Yes,Recirculating,Natural Gas,31.934166666666666,-106.41222222222223,13040100,Rio Grande,1963,81.6,373940.0,0.5231276300474528,Wells/Treated Municipal Waste,GW/Waste Water,259.496228553408,188.72452985702398,449.84982,355.243,545.9524,308.87444,247.54828,437.5098,2
5443,3456,Newman,TX,3456-3,El Paso Electric Company,NG-RC-ST,Yes,Recirculating,Natural Gas,31.934166666666666,-106.41222222222223,13040100,Rio Grande,1966,121.8,261187.0,0.24479365829153263,Wells/Treated Municipal Waste,GW/Waste Water,306.677361017664,212.315096089152,314.207961,248.12765,381.33302,215.740462,172.905794,305.58879,3
5444,3457,Lewis Creek,TX,3457-1,Entergy Corporation,NG-PD-ST,Yes,Cooling Pond,Natural Gas,30.704722222222223,-95.75611111111111,12040101,Texas-Gulf,1970,271.4,975747.0,0.4104150472940915,Lewis Creek Reservoir,Surface Water,322.64976954067464,322.64976954067464,5805.69465,5805.69465,5805.69465,234.17928,234.17928,234.17928,1
5445,3457,Lewis Creek,TX,3457-2,Entergy Corporation,NG-PD-ST,Yes,Cooling Pond,Natural Gas,30.704722222222223,-95.75611111111111,12040101,Texas-Gulf,1971,271.4,1093166.0,0.45980338713856445,Lewis Creek Reservoir,Surface Water,361.4766511910374,361.4766511910374,6504.3377,6504.3377,6504.3377,262.35984,262.35984,262.35984,2
5446,3459,Sabine,TX,3459-5,Entergy Corporation,NG-RC-ST,Yes,Recirculating,Natural Gas,30.050833333333333,-94.485,12020007,Texas-Gulf,1979,507.4,914892.0,0.20583312185139388,Sabine Lake,Surface Water,1934.4264310344963,1698.520768713216,1100.615076,869.1474,1335.74232,755.700792,605.658504,1070.42364,5
5447,3459,Sabine,TX,3459-4,Entergy Corporation,NG-OT-ST,Yes,Once-Through,Natural Gas,30.050833333333333,-94.485,12020007,Texas-Gulf,1974,591.6,1609382.0,0.31054666394978714,Sabine Lake,Surface Water,150319.08803111964,0.0,56328.37,16093.82,96562.92,386.25168,152.89129,468.330162,4
5448,3459,Sabine,TX,3459-1,Entergy Corporation,NG-OT-ST,Yes,Once-Through,Natural Gas,30.050833333333333,-94.485,12020007,Texas-Gulf,1962,239.4,423569.0,0.20197420873340124,Sabine Lake,Surface Water,91460.62528196025,0.0,14824.915,4235.69,25414.14,101.65656,40.239055,123.258579,1
5449,3459,Sabine,TX,3459-2,Entergy Corporation,NG-OT-ST,Yes,Once-Through,Natural Gas,30.050833333333333,-94.485,12020007,Texas-Gulf,1962,239.4,480062.0,0.22891227307233075,Sabine Lake,Surface Water,91460.62528196025,0.0,16802.17,4800.62,28803.72,115.21488,45.60589,139.698042,2
5450,3459,Sabine,TX,3459-3,Entergy Corporation,NG-OT-ST,Yes,Once-Through,Natural Gas,30.050833333333333,-94.485,12020007,Texas-Gulf,1966,473.4,549243.0,0.1324439640953522,Sabine Lake,Surface Water,132437.43882716657,0.0,19223.505,5492.43,32954.58,131.81832,52.178085,159.829713,3
5451,3460,Cedar Bayou,TX,3460-1,"NRG Energy, Inc.",NG-OT-ST,Yes,Once-Through,Natural Gas,29.75,-94.92555555555556,12040203,Texas-Gulf,1970,765.0,1278022.0,0.19070970245023428,Cedar Bayou,Ocean,110568.98392998394,23.590566232128,44730.77,12780.22,76681.32,306.72528,121.41209,371.904402,1
5452,3460,Cedar Bayou,TX,3460-2,"NRG Energy, Inc.",NG-OT-ST,Yes,Once-Through,Natural Gas,29.75,-94.92555555555556,12040203,Texas-Gulf,1972,765.0,559660.0,0.08351389261945265,Cedar Bayou,Ocean,47346.266427880895,23.590566232127998,19588.1,5596.6,33579.6,134.3184,53.1677,162.86106,2
5453,3464,Greens Bayou,TX,3464-73,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.827533,-95.222123,12040104,Texas-Gulf,1976,72.0,5644.833333333333,0.008949824539151023,Lake Houston,Surface Water,0.0,0.0,0,0,0,0,0,0,73
5454,3464,Greens Bayou,TX,3464-74,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.827533,-95.222123,12040104,Texas-Gulf,1976,72.0,5644.833333333333,0.008949824539151023,Lake Houston,Surface Water,0.0,0.0,0,0,0,0,0,0,74
5455,3464,Greens Bayou,TX,3464-81,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.827533,-95.222123,12040104,Texas-Gulf,1976,72.0,5644.833333333333,0.008949824539151023,Lake Houston,Surface Water,0.0,0.0,0,0,0,0,0,0,81
5456,3464,Greens Bayou,TX,3464-82,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.827533,-95.222123,12040104,Texas-Gulf,1976,72.0,5644.833333333333,0.008949824539151023,Lake Houston,Surface Water,0.0,0.0,0,0,0,0,0,0,82
5457,3464,Greens Bayou,TX,3464-83,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.827533,-95.222123,12040104,Texas-Gulf,1976,72.0,5644.833333333333,0.008949824539151023,Lake Houston,Surface Water,0.0,0.0,0,0,0,0,0,0,83
5458,3464,Greens Bayou,TX,3464-84,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.827533,-95.222123,12040104,Texas-Gulf,1976,72.0,5644.833333333333,0.008949824539151023,Lake Houston,Surface Water,0.0,0.0,0,0,0,0,0,0,84
5459,3464,Greens Bayou,TX,3464-5,"NRG Energy, Inc.",NG-RC-ST,Yes,Recirculating,Natural Gas,29.827533,-95.222123,12040104,Texas-Gulf,1973,446.4,92397.0,0.023628142338095938,Lake Houston,Surface Water,896.4415168208641,636.9452882674559,111.153591,87.77715,134.89962,76.319922,61.166814,108.10449,5
5460,3468,Sam Bertron,TX,3468-3,"NRG Energy, Inc.",NG-OT-ST,Yes,Once-Through,Natural Gas,29.729444444444443,-95.17166666666667,12040104,Texas-Gulf,1959,225.3,49023.0,0.024839027415500793,Houston Ship Channel,Ocean,23.590566232127998,23.590566232127998,1715.805,490.23,2941.38,11.76552,4.657185,14.265693,3
5461,3468,Sam Bertron,TX,3468-4,"NRG Energy, Inc.",NG-OT-ST,Yes,Once-Through,Natural Gas,29.729444444444443,-95.17166666666667,12040104,Texas-Gulf,1960,225.3,49912.0,0.02528946691068428,Houston Ship Channel,Ocean,23.590566232127998,23.590566232127998,1746.92,499.12,2994.72,11.97888,4.74164,14.524392,4
5462,3468,Sam Bertron,TX,3468-ST1,"NRG Energy, Inc.",NG-OT-ST,Yes,Once-Through,Natural Gas,29.729444444444443,-95.17166666666667,12040104,Texas-Gulf,1958,187.8,26572.0,0.01615193468228612,Houston Ship Channel,Ocean,252419.05868376963,23.590566232127994,930.02,265.72,1594.32,6.37728,2.52434,7.732452,ST1
5463,3468,Sam Bertron,TX,3468-ST2,"NRG Energy, Inc.",NG-OT-ST,Yes,Once-Through,Natural Gas,29.729444444444443,-95.17166666666667,12040104,Texas-Gulf,1956,187.8,69726.0,0.04238332822734766,Houston Ship Channel,Ocean,23.590566232127998,23.590566232127998,2440.41,697.26,4183.56,16.73424,6.62397,20.290266,ST2
5464,3469,T H Wharton,TX,3469-3,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1974,113.1,87972.7588821675,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,22.257107997188378,13.195913832325125,24.8962907636534,17.418606258669165,11.436458654681775,26.39182766465025,3
5465,3469,T H Wharton,TX,3469-31,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1972,51.3,39902.76331260117,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,10.095399118088096,5.985414496890176,11.292482017466131,7.900747135895031,5.187359230638152,11.970828993780351,31
5466,3469,T H Wharton,TX,3469-51,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1975,85.0,66115.68969924172,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,51
5467,3469,T H Wharton,TX,3469-52,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1975,85.0,66115.68969924172,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,52
5468,3469,T H Wharton,TX,3469-53,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1975,85.0,66115.68969924172,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,53
5469,3469,T H Wharton,TX,3469-54,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1975,85.0,66115.68969924172,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,54
5470,3469,T H Wharton,TX,3469-32,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1972,51.3,39902.76331260117,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,10.095399118088096,5.985414496890176,11.292482017466131,7.900747135895031,5.187359230638152,11.970828993780351,32
5471,3469,T H Wharton,TX,3469-33,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1972,51.3,39902.76331260117,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,10.095399118088096,5.985414496890176,11.292482017466131,7.900747135895031,5.187359230638152,11.970828993780351,33
5472,3469,T H Wharton,TX,3469-34,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1972,51.3,39902.76331260117,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,10.095399118088096,5.985414496890176,11.292482017466131,7.900747135895031,5.187359230638152,11.970828993780351,34
5473,3469,T H Wharton,TX,3469-4,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1974,113.1,87972.7588821675,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,22.257107997188378,13.195913832325125,24.8962907636534,17.418606258669165,11.436458654681775,26.39182766465025,4
5474,3469,T H Wharton,TX,3469-41,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1972,51.3,39902.76331260117,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,10.095399118088096,5.985414496890176,11.292482017466131,7.900747135895031,5.187359230638152,11.970828993780351,41
5475,3469,T H Wharton,TX,3469-42,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1972,51.3,39902.76331260117,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,10.095399118088096,5.985414496890176,11.292482017466131,7.900747135895031,5.187359230638152,11.970828993780351,42
5476,3469,T H Wharton,TX,3469-43,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1974,56.7,44103.05418761183,0.08879356661192818,Water Wells,Groundwater,0.0,0.0,11.158072709465792,6.615458128141775,12.481164335094148,8.732404729147142,5.7333970443895375,13.23091625628355,43
5477,3469,T H Wharton,TX,3469-44,"NRG Energy, Inc.",NG-RC-CC,Yes,Recirculating,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1974,56.7,44103.05418761183,0.08879356661192818,Water Wells,Groundwater,0.0,0.0,11.158072709465792,6.615458128141775,12.481164335094148,8.732404729147142,5.7333970443895375,13.23091625628355,44
5478,3469,T H Wharton,TX,3469-55,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1975,85.0,66115.68969924172,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,55
5479,3469,T H Wharton,TX,3469-56,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1975,85.0,66115.68969924172,0.08879356661192817,Water Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,56
5480,3469,T H Wharton,TX,3469-GT1,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,29.941666666666666,-95.53055555555555,12040104,Texas-Gulf,1967,16.3,12678.655789384,0.08879356661192818,Water Wells,Groundwater,0.0,0.0,0,0,0,0,0,0,GT1
5481,3470,W A Parish,TX,3470-1,"NRG Energy, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1958,187.8,32701.0,0.019877480658039983,Smithers Lake,Surface Water,7784.886856602239,0.0,194.57095,194.57095,194.57095,7.84824,7.84824,7.84824,1
5482,3470,W A Parish,TX,3470-2,"NRG Energy, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1958,187.8,42802.0,0.026017428431100803,Smithers Lake,Surface Water,9271.092529226304,0.0,254.6719,254.6719,254.6719,10.27248,10.27248,10.27248,2
5483,3470,W A Parish,TX,3470-3,"NRG Energy, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1961,299.2,88821.0,0.033888314042927255,Smithers Lake,Surface Water,26303.481348822723,0.0,528.48495,528.48495,528.48495,21.31704,21.31704,21.31704,3
5484,3470,W A Parish,TX,3470-4,"NRG Energy, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1968,580.5,475947.0,0.0935949169940887,Smithers Lake,Surface Water,84289.09314739335,0.0,2831.88465,2831.88465,2831.88465,114.22728,114.22728,114.22728,4
5485,3470,W A Parish,TX,3470-5,"NRG Energy, Inc.",CL-PD-ST,Yes,Cooling Pond,Coal,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1977,734.1,4969364.0,0.7727543869143032,Smithers Lake,Surface Water,160227.12584861336,0.0,60750.4749,1490.8092,119264.736,2708.30338,1490.8092,3478.5548,5
5486,3470,W A Parish,TX,3470-6,"NRG Energy, Inc.",CL-PD-ST,Yes,Cooling Pond,Coal,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1978,734.1,5041647.0,0.7839946593816303,Smithers Lake,Surface Water,160698.93717325592,0.0,61634.134575,1512.4941,120999.528,2747.697615,1512.4941,3529.1529,6
5487,3470,W A Parish,TX,3470-7,"NRG Energy, Inc.",CL-RC-ST,Yes,Recirculating,Coal,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1980,614.6,4049559.0,0.7521614459120309,Smithers Lake,Surface Water,3255.4981400336637,1321.0717089991679,4069.806795,2024.7795,4859.4708,2782.047033,1943.78832,4454.5149,7
5488,3470,W A Parish,TX,3470-8,"NRG Energy, Inc.",CL-RC-ST,Yes,Recirculating,Coal,29.483055555555556,-95.63305555555554,12070104,Texas-Gulf,1982,614.6,5047571.0,0.9375312970384272,Smithers Lake,Surface Water,3585.766067283456,1439.0245401598079,5072.808855,2523.7855,6057.0852,3467.681277,2422.83408,5552.3281,8
5489,3476,Knox Lee,TX,3476-2,"American Electric Power Company, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.42638888888889,-94.71166666666667,12010002,Texas-Gulf,1950,38.0,1869.0,0.00561463590483057,Lake Cherokee,Surface Water,419.88543823420105,0.0,11.12055,11.12055,11.12055,0.44856,0.44856,0.44856,2
5490,3476,Knox Lee,TX,3476-3,"American Electric Power Company, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.42638888888889,-94.71166666666667,12010002,Texas-Gulf,1952,38.0,2355.0,0.007074621485219899,Lake Cherokee,Surface Water,529.0691316434154,0.0,14.01225,14.01225,14.01225,0.5652,0.5652,0.5652,3
5491,3476,Knox Lee,TX,3476-4,"American Electric Power Company, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.42638888888889,-94.71166666666667,12010002,Texas-Gulf,1956,74.0,16568.0,0.025558435147476244,Lake Cherokee,Surface Water,3722.130519349515,0.0,98.5796,98.5796,98.5796,3.97632,3.97632,3.97632,4
5492,3476,Knox Lee,TX,3476-5,"American Electric Power Company, Inc.",NG-PD-ST,Yes,Cooling Pond,Natural Gas,32.42638888888889,-94.71166666666667,12010002,Texas-Gulf,1974,351.0,278687.0,0.09063699280594258,Lake Cherokee,Surface Water,62609.209804801925,0.0,1658.18765,1658.18765,1658.18765,66.88488,66.88488,66.88488,5
5493,3477,Lone Star,TX,3477-1,"American Electric Power Company, Inc.",NG-OT-ST,Yes,Once-Through,Natural Gas,32.94694444444444,-94.71833333333333,11140305,Arkansas-White-Red,1954,40.0,1461.0,0.004169520547945205,Ellison Creek Reserv,Surface Water,0.0,0.0,51.135,14.61,87.66,0.35064,0.138795,0.425151,1
5494,3478,Wilkes,TX,3478-1,"American Electric Power Company, Inc.",NG-RC-ST,Yes,Recirculating,Natural Gas,32.84861111111111,-94.57944444444443,11140305,Arkansas-White-Red,1964,180.0,51188.0,0.03246321664129883,Johnson Creek Reserv,Surface Water,6482.741546058035,0.0,61.579164,48.6286,74.73448,42.281288,33.886456,59.88996,1
